id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,license
9600647,Great Location,13243199191,verified,Linda,Brooklyn,Prospect Heights,40.67947,-73.96466,United States,US,FALSE,flexible,Private room,2016,"$1,001 ",$200 ,2,172,6/24/2019,4.5,1,1,62,
55779555,"Good location in queen
Near by subway (3 block)",94090619409,unconfirmed,Fone,Queens,Elmhurst,40.74688,-73.8817,United States,US,FALSE,flexible,Private room,2009,"$1,157 ",$231 ,7,4,5/31/2019,0.46,3,3,21,
39759541,Beautiful Studio on Prospect Park!,83145137250,unconfirmed,Jake,Brooklyn,Prospect-Lefferts Gardens,40.66033,-73.96212,United States,US,TRUE,strict,Entire home/apt,2009,$683 ,$137 ,6,78,12/28/2018,1.07,1,1,0,
2855407,Amazing Downtown With Rooftop,33793379130,verified,Jake,Manhattan,Chinatown,40.71695,-73.99178,United States,US,FALSE,moderate,Entire home/apt,2006,$565 ,$113 ,5,221,6/13/2019,3.27,2,2,295,
7065590,Beautiful 1 Bedroom + futon,59874405772,unconfirmed,Eli,Brooklyn,Columbia St,40.68053,-74.00387,United States,US,FALSE,flexible,Entire home/apt,2020,$977 ,$195 ,3,15,5/19/2019,0.33,5,1,12,
41336357,Two bus stops to World Trade Center,21088680992,unconfirmed,Michael,Staten Island,Concord,40.60514,-74.07367,United States,US,TRUE,strict,Entire home/apt,2016,$354 ,$71 ,1,26,2/16/2019,0.58,3,1,333,
39514320,HOME AWAY FROM HOME,35669834771,unconfirmed,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.6582,-73.95275,United States,US,FALSE,flexible,Private room,2015,$383 ,$77 ,5,18,5/30/2019,0.22,4,3,365,
9159359,1 bdrm Spacious Beautiful Apartment,84104156863,unconfirmed,Liz,Queens,Forest Hills,40.72227,-73.84173,United States,US,TRUE,moderate,Entire home/apt,2021,"$1,025 ",$205 ,2,4,06/05/16,0.1,2,1,357,
20482614,Comfortable Carroll Gardens 2 BR Amazing Location,68930763607,verified,David,Brooklyn,Carroll Gardens,40.6798,-73.99272,United States,US,FALSE,strict,Entire home/apt,2009,$936 ,$187 ,2,7,07/06/19,0.9,2,1,45,
14717707,GORGEOUS LARGE BDR CLOSE TO MANHATTAN,36039550037,unconfirmed,Shuly,Queens,Ditmars Steinway,40.77321,-73.90447,United States,US,TRUE,strict,Private room,2013,$883 ,$177 ,1,80,6/23/2019,3.35,3,8,320,
39217182,Midtown East Sutton Area Entire Apt,96902569753,verified,Cary,Manhattan,Midtown,40.75816,-73.96457,United States,US,FALSE,moderate,Entire home/apt,2009,$435 ,$87 ,2,16,05/09/19,0.24,1,1,167,
41715787,A Gem close to every Borough in NYC!!,90277648858,unconfirmed,Andrea,Queens,Jackson Heights,40.75122,-73.87977,United States,US,FALSE,moderate,Entire home/apt,2015,$679 ,$136 ,3,23,6/17/2019,1.49,3,1,302,
8070776,"Sunny, quiet Crown Heights apt",7200025235,verified,Alex,Brooklyn,Crown Heights,40.67042,-73.95072,United States,US,TRUE,flexible,Entire home/apt,2009,$347 ,$69 ,1,5,01/03/16,0.12,3,1,258,
6371901,Chic pad steps from Prospect Park,41623305966,unconfirmed,Cam,Brooklyn,Prospect-Lefferts Gardens,40.66037,-73.95901,United States,US,TRUE,flexible,Entire home/apt,2013,$552 ,$110 ,2,7,7/25/2016,0.15,5,1,217,
24285752,cozy and charming experience in China Town!,41151374523,verified,Jennifer,Manhattan,Chinatown,40.71432,-73.99866,United States,US,TRUE,moderate,Entire home/apt,2016,$275 ,$55 ,12,0,,,5,1,0,
21443064,Time-Sharing Private Room,25445796480,verified,Yvonne,Brooklyn,Borough Park,40.63543,-74.00701,United States,US,TRUE,strict,Shared room,2008,$383 ,$77 ,1,7,5/17/2019,0.8,4,7,365,
46636228,Clinton Hill Private Room,73916831210,verified,Nikki,Brooklyn,Bedford-Stuyvesant,40.68385,-73.95627,United States,US,TRUE,strict,Private room,2022,$745 ,$149 ,3,15,6/23/2018,0.69,4,2,0,
28489859,Immaculate and Sweet Carroll Gardens 1 Bedroom,67860025596,verified,Sylvia,Brooklyn,Carroll Gardens,40.67809,-73.99875,United States,US,TRUE,flexible,Entire home/apt,2017,$475 ,$95 ,3,162,03/02/22,2.96,5,1,180,
32871255,"Cozy, neat, spacious 2 BR apartment in East Harlem",41403362134,unconfirmed,Gonda,Manhattan,East Harlem,40.80105,-73.93896,United States,US,FALSE,strict,Entire home/apt,2011,$980 ,$196 ,14,41,01/08/22,0.66,4,1,0,
7048469,NYC Room near Central Park East !!!,58731007002,unconfirmed,Millie,Manhattan,Upper East Side,40.77564,-73.9533,United States,US,FALSE,strict,Private room,2009,$285 ,$57 ,1,71,6/20/2019,1.55,3,2,317,
56210349,Your joyful and comfy space near 7 train,90380444677,unconfirmed,Sophie,Queens,Elmhurst,40.74612,-73.87364,United States,US,TRUE,moderate,Private room,2010,$648 ,$130 ,1,91,6/30/2019,2.82,5,8,162,
50750311,Bahia Brazil Vibe,29343311697,unconfirmed,Miralva,Brooklyn,Flatbush,40.65202,-73.96325,United States,US,TRUE,strict,Private room,2017,$749 ,$150 ,3,14,8/27/2018,0.46,2,2,0,
22595161,Bright 1 Bedroom Apartment in Prime Manhattan area,43136903597,unconfirmed,Ian & Shayne,Manhattan,Upper East Side,40.77203,-73.95988,United States,US,FALSE,moderate,Entire home/apt,2009,"$1,182 ",$236 ,4,7,06/10/19,1.11,2,1,328,
1800514,East Village Hideaway,53341424119,unconfirmed,Moira,Manhattan,East Village,40.73045,-73.98541,United States,US,FALSE,flexible,Entire home/apt,2020,$920 ,$184 ,1,11,12/25/2013,0.13,2,1,125,
27554815,Charming suite on Historic block,7484595441,verified,Frances,Brooklyn,Bedford-Stuyvesant,40.68323,-73.94694,United States,US,FALSE,moderate,Private room,2012,$426 ,$85 ,2,0,,,2,1,164,
2831106,Best Central Park/NYC View Apt,53760955959,verified,Jason,Manhattan,Upper West Side,40.78468,-73.97137,United States,US,FALSE,flexible,Entire home/apt,2018,$938 ,$188 ,1,0,,,2,1,120,
7098728,Williamsburg home w/Private Garden,39673395771,unconfirmed,Jacqueline,Brooklyn,Williamsburg,40.71323,-73.94866,United States,US,FALSE,moderate,Entire home/apt,2021,"$1,140 ",$228 ,3,26,4/20/2017,0.58,1,1,66,
49038733,Perfect 2 bedroom in Brooklyn,20349439061,verified,Dragica,Brooklyn,Crown Heights,40.6789,-73.96242,United States,US,TRUE,flexible,Entire home/apt,2010,"$1,101 ",$220 ,4,15,01/02/19,0.41,2,1,15,
34855117,One Bedroom of Waterfront Oasis in Battery Park,65655147279,unconfirmed,Melanie,Manhattan,Battery Park City,40.71088,-74.01706,United States,US,TRUE,flexible,Private room,2015,$746 ,$149 ,2,1,12/13/2021,0.36,3,2,73,
48040727,W70's apt steps to central park and express lines,54333880135,verified,Swathi,Manhattan,Upper West Side,40.77992,-73.98046,United States,US,TRUE,strict,Private room,2009,$158 ,$32 ,4,,07/06/18,1.31,4,1,265,
14749740,Spacious 2 BDR APT BROOKLYN Sleeps 8!,34233774153,unconfirmed,Sherry  W  X,Brooklyn,East Flatbush,40.64323,-73.95086,United States,US,TRUE,moderate,Entire home/apt,2013,"$1,072 ",$214 ,2,43,07/01/19,1.97,3,2,338,
35600170,Wonderful apartment in NYC,52815625686,unconfirmed,Anna,Queens,Long Island City,40.76203,-73.92874,United States,US,FALSE,strict,Entire home/apt,2017,$265 ,$53 ,30,1,11/05/21,0.2,4,1,28,
31761685,My Very special 2BR 1 Bath,36474790654,verified,Orly,Manhattan,Upper West Side,40.79592,-73.96856,United States,US,FALSE,flexible,Entire home/apt,2010,$625 ,$125 ,30,2,02/02/22,0.24,3,9,309,
44499932,Spacious Brownstone  1Bd,33437333382,verified,Cely,Brooklyn,Crown Heights,40.67756,-73.95427,United States,US,FALSE,strict,Private room,2013,$678 ,$136 ,4,34,6/20/2019,1.23,5,1,18,
22463714,Cozy room in Doormen/Elev. bldg by Grand Central,62925832478,unconfirmed,Eric,Manhattan,Midtown,40.75294,-73.97105,United States,US,FALSE,moderate,Private room,2017,$434 ,$87 ,5,1,2/20/2019,0.22,2,1,0,
35560404,"Chic, Modern Apt Near Central Park!",50864522046,unconfirmed,AFI Apartments,Manhattan,Upper East Side,40.77141,-73.95548,United States,US,TRUE,moderate,Entire home/apt,2018,$895 ,$179 ,30,8,11/07/21,0.09,3,30,333,
15854340,Hillside Hotel,59276047282,verified,Hillside Hotel,Queens,Jamaica,40.70259,-73.81415,United States,US,TRUE,moderate,Private room,2008,$807 ,$161 ,1,0,,,4,18,365,
39508244,"SUNNY LOFT: Greenwich Village, NYC",72602641194,verified,Kristin,Manhattan,West Village,40.73105,-74.00285,United States,US,TRUE,strict,Entire home/apt,2006,$152 ,$30 ,80,5,05/03/17,0.06,4,2,78,
22618910,Clean Airy 1-Bedroom Apartment in Gowanus,97172494255,verified,Stephen,Brooklyn,Gowanus,40.66871,-73.99038,United States,US,FALSE,flexible,Entire home/apt,2009,$640 ,$128 ,6,1,12/10/18,0.14,3,1,0,
37629320,Charming Brooklyn One Bedroom w Private Backyard,66515702888,verified,Emily,Brooklyn,Boerum Hill,40.68438,-73.98465,United States,US,TRUE,strict,Entire home/apt,2003,$209 ,$42 ,30,16,12/12/20,0.27,4,1,0,
42258146,Artful UWS Penthouse with Balcony by Central Park,10778199320,verified,Arthouse Hotel,Manhattan,Upper West Side,40.78136,-73.97988,United States,US,TRUE,moderate,Private room,2006,$799 ,$160 ,1,0,,,3,10,282,
5268406,Doorman buildng studio-East Village,93059606632,verified,Ami,Manhattan,East Village,40.72956,-73.98613,United States,US,FALSE,strict,Entire home/apt,2020,$405 ,$81 ,5,3,1/20/2016,0.07,1,1,-5,
54955523,Spacious room with private bathroom,68076842843,verified,Siham,Brooklyn,Bedford-Stuyvesant,40.68592,-73.92331,United States,US,FALSE,moderate,Private room,2019,$502 ,$100 ,1,56,6/23/2019,5.27,2,2,49,
50719934,"1 Bedroom in the Heart of The Upper East Side, NY",63679936847,unconfirmed,Joe,Manhattan,Upper East Side,40.7732,-73.95857,United States,US,FALSE,strict,Private room,2020,"$1,167 ",$233 ,2,14,01/01/18,0.46,1,1,0,
56606348,Bond Street 2 bedroom 2 bath great Noho location,36049954981,unconfirmed,Donna,Manhattan,NoHo,40.72501,-73.99323,United States,US,TRUE,moderate,Entire home/apt,2007,$481 ,$96 ,2,26,04/12/19,0.9,3,1,10,
51112620,Private Bathroom and Cozy Bedroom in Brooklyn,77431951782,verified,Melissa,Brooklyn,East Flatbush,40.64638,-73.95065,United States,US,FALSE,strict,Private room,2014,$868 ,$174 ,1,30,06/04/19,1.16,5,3,244,
22406827,Bright + Mod Tribeca Studio w/ Indoor pool + Gym by Blueground,6710610037,unconfirmed,Blueground,Manhattan,Tribeca,40.71488,-74.00687,United States,US,FALSE,flexible,Entire home/apt,2019,$111 ,$22 ,30,1,02/05/19,0.19,2,232,1,
15388751,"Large Room,Private terrace, subway near",3632424202,verified,Eric,Queens,Rego Park,40.72684,-73.86409,United States,US,FALSE,moderate,Private room,2016,$57 ,$11 ,4,0,,,2,1,0,
3915271,"Master Bedrm, Steam Shr/Jacuzzi, FH",20950034664,verified,Ruth,Queens,Forest Hills,40.727,-73.83924,United States,US,TRUE,flexible,Private room,2022,$226 ,$45 ,2,75,5/19/2019,1.27,1,3,216,
51959296,Pleasant & Low-priced place  in Manhattan,97617997082,unconfirmed,Carlina,Manhattan,Harlem,40.82645,-73.94984,United States,US,FALSE,flexible,Private room,2017,$347 ,$69 ,1,41,6/22/2019,2.24,2,4,132,
46648931,Upper East Side with outdoor space,88575735693,verified,Sheldon,Manhattan,Upper East Side,40.77002,-73.96183,United States,US,TRUE,moderate,Entire home/apt,2021,$963 ,$193 ,7,1,08/12/17,0.04,5,1,0,
31926270,433 West 53-Furnished Studio in Midtown West,86805226947,verified,Jeniffer,Manhattan,Hell's Kitchen,40.76661,-73.99016,United States,US,FALSE,flexible,Entire home/apt,2016,$363 ,$73 ,30,5,1/31/2022,0.36,4,186,280,
30297537,Charming 1-bedroom apt with 3 season sunroom,76926959642,verified,Patricia,Queens,Astoria,40.76076689,-73.92515941,United States,US,FALSE,strict,Entire home/apt,2004,$117 ,$23 ,1,1,2/20/2022,1,2,2,315,
16176883,Mother of the Believers,47879768150,unconfirmed,Chika,Manhattan,Harlem,40.80015,-73.95483,United States,US,FALSE,moderate,Private room,2004,$957 ,$191 ,1,3,11/07/17,0.15,2,1,0,
34808171,Private space w patio/garden in NYC most artistic,56178027294,unconfirmed,Kosmopolitan,Brooklyn,Bushwick,40.69828,-73.92942,United States,US,TRUE,moderate,Private room,2012,$166 ,$33 ,4,1,12/14/2021,0.37,4,8,10,
17964126,Sonder | 180 Water | Bright 1BR + Rooftop,2677882108,verified,Sonder,Manhattan,Financial District,40.70659,-74.00426,United States,US,FALSE,flexible,Entire home/apt,2006,$721 ,$144 ,29,0,,,4,96,365,
24606086,"#3 Cozy Studio , 2 blocks from Central Park",17205540888,verified,Filiz,Manhattan,East Harlem,40.78878,-73.94838,United States,US,FALSE,strict,Entire home/apt,2011,$485 ,$97 ,1,23,07/07/19,6.83,5,5,102,
21499951,Great Location in Midtown! ESB,60889483783,verified,Studioplus,Manhattan,Midtown,40.74759,-73.98889,United States,US,FALSE,flexible,Entire home/apt,2017,$457 ,$91 ,2,9,6/15/2019,1.54,5,13,283,
18159640,"Very Spacious bedroom, steps from CENTRAL PARK.",60107085430,verified,Salim,Manhattan,Upper West Side,40.76844,-73.98333,United States,US,FALSE,moderate,Private room,2019,$960 ,$192 ,1,2,4/23/2018,0.13,2,1,0,
54531909,"Private Guest Suite near NYC Ferry, Rear",74197431006,verified,Kalina,Brooklyn,Sunset Park,40.64149,-74.02325,United States,US,FALSE,moderate,Entire home/apt,2012,$453 ,$91 ,4,20,6/29/2019,2.49,2,2,146,
51969789,AMAZING Greenpoint/Williamsburg PRIVATE Room,87315779341,verified,Elena,Brooklyn,Greenpoint,40.73304,-73.95125,United States,US,TRUE,moderate,Private room,2008,$191 ,$38 ,1,16,5/19/2019,1.08,3,1,280,
44571731,"Cozy, Quiet Abode near Times Square",3872240622,verified,Nina,Manhattan,Hell's Kitchen,40.76051,-73.99183,United States,US,TRUE,flexible,Entire home/apt,2003,$908 ,$182 ,2,12,8/14/2017,0.42,4,1,0,
32849163,Artists Loft in East Williamsburg,36420680310,verified,Gee,Brooklyn,Williamsburg,40.70541,-73.94094,United States,US,FALSE,strict,Private room,2008,$197 ,$39 ,30,4,01/09/22,0.52,3,1,38,
20467702,Best Brooklyn location - stylish and comfortable,53156659502,unconfirmed,Lindsay,Brooklyn,Cobble Hill,40.68643,-73.9976,United States,US,FALSE,flexible,Entire home/apt,2015,"$1,181 ",$236 ,4,38,07/05/19,3.75,4,2,33,
7718409,2000sq $2 million 3 story townhouse,55467707382,verified,Lindsay,Brooklyn,Boerum Hill,40.68632,-73.98796,United States,US,FALSE,flexible,Entire home/apt,2012,$92 ,$18 ,1,140,06/09/19,3.2,1,1,310,
35962478,Gramercy Loft-Studio/Prime Location ~W&D in unit~,28258160795,unconfirmed,Jt,Manhattan,Kips Bay,40.74075,-73.98079,United States,US,TRUE,flexible,Entire home/apt,2007,$458 ,$92 ,30,4,10/10/21,0.3,5,59,148,
18583807,JFK/QNS Home Away From Home Full private apartment,31682880875,unconfirmed,Suzan,Queens,Jamaica,40.6706,-73.7794,United States,US,TRUE,flexible,Entire home/apt,2012,$123 ,$25 ,1,3,07/02/18,0.22,4,6,83,
6821473,Nicely furnished one bedroom apt,94831926998,unconfirmed,Ersellia,Brooklyn,Greenpoint,40.72218,-73.93894,United States,US,TRUE,flexible,Entire home/apt,2008,$254 ,$51 ,4,18,07/04/19,0.39,4,1,262,
46106020,Private basement room in a duplex apartment,44758582215,verified,Natalia & Gustavo,Brooklyn,East Flatbush,40.6458,-73.94586,United States,US,FALSE,flexible,Private room,2010,$648 ,$130 ,1,8,06/02/18,0.35,4,2,89,
17088178,Beautiful One Bedroom,49165228456,unconfirmed,Shonelle,Brooklyn,Flatbush,40.63547,-73.9632,United States,US,FALSE,flexible,Entire home/apt,2019,$190 ,$38 ,30,2,4/30/2019,0.15,4,1,268,
30074408,"2-bedroom apartment near JFK LGA, eat, shop play.",65923346494,verified,Mineva,Queens,South Ozone Park,40.67792,-73.82191,United States,US,TRUE,strict,Entire home/apt,2016,"$1,191 ",$238 ,1,10,2/21/2022,3.85,3,4,356,
18055255,Spacious Stylish 2 br duplex in HK ft from Time SQ,49874958637,unconfirmed,Luis,Manhattan,Hell's Kitchen,40.7612,-73.98886,United States,US,TRUE,strict,Entire home/apt,2005,$207 ,$41 ,1,118,6/21/2019,7.5,5,1,28,
36530795,Large sunny 1 BR apt french doors+container garden,39397773599,unconfirmed,Max,Manhattan,Morningside Heights,40.80595,-73.96556,United States,US,FALSE,moderate,Entire home/apt,2005,$209 ,$42 ,7,13,8/23/2021,0.19,2,1,33,
8034324,Sunset Retreat - Charming Oasis,81315652110,unconfirmed,Haydee,Brooklyn,Sunset Park,40.64218,-74.01175,United States,US,FALSE,strict,Entire home/apt,2022,$468 ,$94 ,2,75,06/06/19,1.84,5,2,206,
57195652,INCREDIBLE TOWNHOUSE 4 STORIES 5 BEDROOMS 3 BATH,58209378660,unconfirmed,Vinit,Manhattan,West Village,40.73444,-74.00129,United States,US,FALSE,strict,Entire home/apt,2015,$338 ,$68 ,2,93,6/23/2019,3.38,2,1,251,
1150457,,87092192250,verified,,Brooklyn,Bedford-Stuyvesant,40.68317,-73.94701,United States,US,TRUE,strict,Private room,2012,$343 ,$69 ,4,18,01/02/19,0.22,,4,,
44580015,Sunny Room on Hippest Block in Bushwick,94042182111,unconfirmed,Mackenzie,Brooklyn,Bushwick,40.70537,-73.92269,United States,US,FALSE,moderate,Private room,2007,"$1,121 ",$224 ,2,2,3/14/2017,0.07,1,1,0,
20886345,Sonder | Madison Ave | Simple Studio + Gym,54757253511,unconfirmed,Sonder,Manhattan,Midtown,40.74712,-73.98461,United States,US,FALSE,flexible,Entire home/apt,2003,$247 ,$49 ,29,0,,,5,96,291,
8585520,A large sunny bedroom,82727665545,unconfirmed,Ehssan,Bronx,Fordham,40.85598,-73.90052,United States,US,FALSE,moderate,Private room,2017,$836 ,$167 ,3,2,8/20/2016,0.06,2,1,27,
34941276,Private Clean Bright Apt. in Harlem,26038438717,verified,Doris,Manhattan,Harlem,40.81459,-73.94661,United States,US,TRUE,strict,Entire home/apt,2009,$728 ,$146 ,3,64,12/11/21,0.89,2,1,311,
33134702,"Middle Bedroom in the BBH, Central AC/Radiant Heat",4779740523,unconfirmed,Lydia,Brooklyn,South Slope,40.6657,-73.98614,United States,US,FALSE,moderate,Private room,2005,$873 ,$175 ,1,116,01/04/22,1.99,3,4,0,
36003901,Sunny Hamilton Heights Apartment,64474400466,verified,Folami,Manhattan,Harlem,40.8303,-73.94079,United States,US,TRUE,flexible,Entire home/apt,2003,$53 ,$11 ,30,27,10/06/21,0.74,4,1,64,
43772000,Studio with private entrance near Central Park.,33059421523,verified,Tracey,Manhattan,Upper West Side,40.78361,-73.9732,United States,US,FALSE,flexible,Entire home/apt,2017,$795 ,$159 ,10,14,4/24/2019,0.52,4,1,11,
21619247,DESIGNER 1 BEDROOM APARTMENT,15118395955,unconfirmed,David M,Manhattan,Hell's Kitchen,40.75983,-73.99064,United States,US,TRUE,moderate,Entire home/apt,2015,"$1,187 ",$237 ,2,17,6/25/2019,2.13,4,1,254,
54613649,Affordable room in a super convenient location,78016701633,unconfirmed,Son,Manhattan,West Village,40.73666,-73.99851,United States,US,FALSE,flexible,Private room,2006,$325 ,$65 ,7,5,6/30/2019,0.43,5,3,3,
55796124,Harlem Gem,47207577282,verified,Danielle,Manhattan,Harlem,40.80659,-73.95266,United States,US,TRUE,flexible,Private room,2019,$904 ,$181 ,1,2,6/24/2019,2,4,1,32,
49819685,Large room at luxury apartment bldg  Times Square,33044964402,unconfirmed,Ozgur,Manhattan,Hell's Kitchen,40.76072,-73.98792,United States,US,FALSE,strict,Private room,2021,$714 ,$143 ,1,3,01/01/18,0.09,1,1,0,
51951011,Your Private Room,40783818256,verified,Aendel,Queens,Long Island City,40.75303,-73.93287,United States,US,FALSE,moderate,Private room,2007,$249 ,$50 ,4,77,07/06/19,4.27,3,2,32,
53299175,Large 1 bedroom Upper East apartment,42031295954,verified,Dana,Manhattan,Upper East Side,40.77181,-73.95097,United States,US,FALSE,flexible,Entire home/apt,2006,"$1,025 ",$205 ,5,1,08/05/18,0.09,4,1,0,
25538920,Sonder | 11th Ave | Polished 1BR + Gym,11861310530,unconfirmed,Sonder (NYC),Manhattan,Hell's Kitchen,40.76229,-73.99628,United States,US,TRUE,strict,Entire home/apt,2020,$226 ,$45 ,29,0,,,2,327,335,
19803285,Private room with amazing Manhattan view rooftop,32863385446,unconfirmed,Outpost,Brooklyn,Gowanus,40.68293,-73.98979,United States,US,TRUE,moderate,Private room,2010,$284 ,$57 ,30,1,7/28/2018,0.09,4,2,311,
27071553,Large Bushwick Bedroom in Newly Renovated Aprtment,19042368870,verified,Jonathan,Brooklyn,Williamsburg,40.70748,-73.92835,United States,US,TRUE,strict,Private room,2010,$540 ,$108 ,3,0,,,2,2,34,
29345924,Clean and Cozy studio in the heart of L.E.S.,82824668718,unconfirmed,Mark,Manhattan,East Village,40.72345,-73.98922,United States,US,TRUE,moderate,Entire home/apt,2005,$575 ,$115 ,1,15,2/27/2022,4.33,4,1,0,
6443148,Sunny NYC studio in prime location,9241014914,verified,Elle,Manhattan,Upper West Side,40.78323,-73.97721,United States,US,FALSE,strict,Entire home/apt,2008,"$1,153 ",$231 ,3,1,08/07/15,0.02,1,1,10,
46327492,Artsy 1BR/1BA high wood ceilings steps from water,3293972925,verified,Catinca,Brooklyn,Williamsburg,40.71236,-73.96668,United States,US,FALSE,moderate,Entire home/apt,2011,$725 ,$145 ,3,20,05/08/19,0.91,3,1,0,
1179729,Hells Kitchen Garden of Eden,71445626554,verified,Ellis,Manhattan,Hell's Kitchen,40.76248,-73.9913,United States,US,TRUE,flexible,Private room,2014,$72 ,$14 ,3,36,6/14/2019,0.36,1,1,386,
1368063,Prime Williamsburg Loft off Bedford,24138275549,verified,Hall,Brooklyn,Williamsburg,40.71628,-73.95737,United States,US,FALSE,strict,Private room,2003,$58 ,$12 ,2,241,6/29/2019,2.6,4,1,109,
56058466,One bedroom in Williamsburg,97579897580,unconfirmed,Gonzalo,Brooklyn,Williamsburg,40.70604,-73.94307,United States,US,TRUE,flexible,Private room,2017,$878 ,$176 ,3,4,06/03/18,0.13,,,0,
